resid.,emp. dist.,fit dist.,long. lat. (i),long. lat. (j)
-0.03470653521023731,0.22918069256432183,0.2057763740303668,"(84.782, 25.846)","(52.979, 58.296)"
-0.03363950560756798,0.19641623892670168,0.17387067437904016,"(84.782, 25.846)","(58.604, 42.246)"
-0.05008068857789849,0.1908206043524583,0.1840988635252788,"(84.782, 25.846)","(57.279, 53.209)"
-0.09173733366170234,0.5764182109529257,0.5870325963495223,"(84.782, 25.846)","(60.708, 48.012)"
-0.016676718079892516,0.20867854067859515,0.16943775353095764,"(84.782, 25.846)","(64.734, 26.854)"
-0.02023679554071417,0.19441931345320018,0.1593476295925986,"(84.782, 25.846)","(66.418, 30.23)"
-0.03686374119131952,0.25608697200256536,0.23318548376474046,"(84.782, 25.846)","(66.132, 32.486)"
-0.04247897899886699,0.20962187856204118,0.19466091730193535,"(84.782, 25.846)","(65.608, 37.102)"
-0.0336518346921961,0.18268840140464793,0.16093589142371875,"(84.782, 25.846)","(68.985, 24.661)"
-0.026169624218079335,0.2999353720559865,0.26445253140194197,"(84.782, 25.846)","(67.964, 38.311)"
-0.04830378333748467,0.18020899331852558,0.17241553659079317,"(84.782, 25.846)","(68.22, 40.602)"
-0.04273158253834963,0.167738100959558,0.1553995072611136,"(84.782, 25.846)","(70.312, 32.527)"
-0.05340952107591668,0.20092798079877117,0.19677024550358274,"(84.782, 25.846)","(70.71, 41.743)"
-0.044594940547237616,0.18322227001603508,0.171759564084802,"(84.782, 25.846)","(71.993, 50.68)"
-0.0982770784261559,0.32343477880268257,0.3546171797729136,"(84.782, 25.846)","(73.361, 17.885)"
-0.03148729886446913,0.20788492667105007,0.18265683496567295,"(84.782, 25.846)","(71.801, 35.979)"
-0.027166028539872128,0.20813727767946855,0.17881953003034362,"(84.782, 25.846)","(72.416, 38.285)"
-0.049749560547109106,0.1750356926022283,0.16890019425116048,"(84.782, 25.846)","(73.294, 42.829)"
-0.05597421879787068,0.35778739687825567,0.34711948842622586,"(84.782, 25.846)","(74.784, 27.863)"
-0.060832551647835964,0.19436426980561983,0.19758065018462914,"(84.782, 25.846)","(74.475, 32.429)"
-0.048438229280778594,0.17505698672145975,0.16768358966240926,"(84.782, 25.846)","(74.314, 37.066)"
-0.08495331692291813,0.17147513409476023,0.19874217191510363,"(84.782, 25.846)","(77.572, 8.896)"
-0.07491228228204078,0.15241791814086803,0.1713002759372727,"(84.782, 25.846)","(77.485, 11.091)"
-0.07427363619531674,0.16634203604242348,0.18382950116927144,"(84.782, 25.846)","(77.394, 13.287)"
-0.06511529299964464,0.1584314594273346,0.16773219248828028,"(84.782, 25.846)","(79.079, 18.659)"
-0.052579232131834686,0.16572022933273,0.16278359214933497,"(84.782, 25.846)","(78.857, 25.344)"
-0.073789703101098,0.555010415260381,0.5499173921249687,"(84.782, 25.846)","(78.739, 29.887)"
-0.04650798984217261,0.1803024590368869,0.17081011011942823,"(84.782, 25.846)","(80.891, 43.515)"
-0.05871201553473862,0.14470387436550158,0.14874723551969582,"(84.782, 25.846)","(81.042, 17.388)"
-0.08087385569096359,0.16727319882238145,0.1909321758920459,"(84.782, 25.846)","(80.908, 21.814)"
-0.046809536503363613,0.1407373714999567,0.13378156089705595,"(84.782, 25.846)","(80.823, 26.297)"
-0.039680910894373506,0.1696656475906284,0.154340313696405,"(84.782, 25.846)","(82.843, 22.726)"
-0.07882226693852454,0.15022630133181547,0.1729208294329984,"(84.782, 25.846)","(82.801, 24.957)"
-0.05467872942553237,0.20647358220689416,0.20319713704029205,"(84.782, 25.846)","(82.808, 27.222)"
-0.08521557967691523,0.15561924472985833,0.18403617857780988,"(84.782, 25.846)","(84.838, 19.149)"
-0.07166003051899514,0.16183210780653123,0.17711145892900487,"(90.661, 23.771)","(11.25, 60.177)"
-0.06822393439330496,0.1639114285069576,0.17583191499339593,"(90.661, 23.771)","(-3.393, 59.851)"
-0.06956652523967666,0.16413437224217464,0.17730833492447515,"(90.661, 23.771)","(-20.259, 63.678)"
-0.06409064942289935,0.13750455486269164,0.14703018847307653,"(90.661, 23.771)","(9.22, 56.733)"
-0.07571485929393057,0.23261015625368753,0.2476846374011005,"(90.661, 23.771)","(-4.186, 55.69)"
-0.07078713611083334,0.14973834493765725,0.1648829004107632,"(90.661, 23.771)","(-9.342, 53.768)"
-0.07008444651641799,0.20873985139098128,0.21986318393888563,"(90.661, 23.771)","(0.243, 51.961)"
-0.07257479804630407,0.20722849777390717,0.22078645452515,"(90.661, 23.771)","(-4.676, 50.196)"
-0.07482173671994968,0.21033844341188512,0.22583840985030182,"(90.661, 23.771)","(-8.873, 42.835)"
-0.062205490599503976,0.1601256594337661,0.16658578561650203,"(90.661, 23.771)","(-2.795, 43.055)"
-0.07477237259790115,0.21262464927528324,0.22794792424138408,"(90.661, 23.771)","(-3.923, 41.231)"
-0.07604584913477541,0.16877960678017168,0.18779965206830337,"(90.661, 23.771)","(-4.994, 39.39)"
-0.08995877625047205,0.22463929059958332,0.25360060890407543,"(90.661, 23.771)","(-6.012, 37.534)"
-0.08063584974438237,0.1494700842490886,0.17391800691245485,"(90.661, 23.771)","(-7.912, 33.785)"
-0.08484999587378916,0.17484815897592387,0.2018257549691701,"(90.661, 23.771)","(-9.655, 30.0)"
-0.16479320414292598,0.33759818272190767,0.43070420268862375,"(90.661, 23.771)","(-15.471, 27.466)"
-0.09320448100671674,0.17018314230257037,0.205305208462478,"(90.661, 23.771)","(-12.981, 27.809)"
0.024698555021314572,0.35726834646754746,0.27054933217196764,"(90.661, 23.771)","(-16.201, 12.895)"
-0.08547839740213975,0.22442251405620706,0.24917082886519765,"(90.661, 23.771)","(-8.807, 26.434)"
-0.07384127657163658,0.1957970938138427,0.2112001453587679,"(90.661, 23.771)","(-0.919, 41.31)"
-0.0636708354794501,0.1458018481226233,0.1544592594155504,"(90.661, 23.771)","(0.306, 43.092)"
-0.06913173326673897,0.16548799947365378,0.17817486748468994,"(90.661, 23.771)","(2.972, 46.575)"
0.035539894087425805,0.34871951430117143,0.25226290425695436,"(90.661, 23.771)","(-13.488, 7.845)"
0.027326659817063725,0.3199369038833648,0.23286439510161316,"(90.661, 23.771)","(-12.263, 11.534)"
-0.08435731927884965,0.22762800849481835,0.2511365943160533,"(90.661, 23.771)","(-0.332, 37.758)"
-0.07637196710957384,0.20766458535103638,0.22477874224000569,"(90.661, 23.771)","(0.855, 39.544)"
-0.07351614072391427,0.20974112222153085,0.22404381208528293,"(90.661, 23.771)","(2.106, 41.302)"
-0.06876690684215644,0.16402093354894376,0.17644725162241862,"(90.661, 23.771)","(11.25, 51.086)"
-0.08127799566028027,0.14747931207806708,0.17264614827320296,"(90.661, 23.771)","(2.539, 37.76)"
-0.07915606068140096,0.22606759771109797,0.24475981825557497,"(90.661, 23.771)","(3.81, 39.493)"
-0.06638075542011998,0.1615538720780041,0.17187029731605702,"(90.661, 23.771)","(9.605, 46.023)"
0.041507686509663855,0.31591456902677795,0.2156972203103758,"(90.661, 23.771)","(-7.666, 11.954)"
-0.06877335997244599,0.16369267897911133,0.1761437680297988,"(90.661, 23.771)","(1.755, 32.431)"
-0.056259447604346674,0.16176596226503914,0.1625251403450602,"(90.661, 23.771)","(8.202, 40.944)"
-0.06677584421981736,0.13370346421112522,0.14597781256251718,"(90.661, 23.771)","(11.25, 44.01)"
-0.06709304016900636,0.16448458450199155,0.17530592479956994,"(90.661, 23.771)","(16.526, 49.931)"
0.04455263885601968,0.32462686980264976,0.22104196725886954,"(90.661, 23.771)","(-4.045, 15.805)"
-0.07061773286040424,0.16070306597870943,0.1750637182194859,"(90.661, 23.771)","(12.809, 42.505)"
-0.06768927720346113,0.14215572578457625,0.15481038533038424,"(90.661, 23.771)","(14.458, 44.459)"
-0.07656775177716207,0.16480077131693793,0.18453949762832866,"(90.661, 23.771)","(11.25, 37.022)"
-0.0713732189435651,0.1518216651635882,0.16740035350713225,"(90.661, 23.771)","(12.737, 39.007)"
-0.06684719221571922,0.13789515247650996,0.14999818475812185,"(90.661, 23.771)","(15.942, 42.847)"
-0.06808669557387295,0.1419595341603479,0.1550001576817749,"(90.661, 23.771)","(17.681, 44.723)"
-0.06727776163226515,0.1319277475804217,0.14477652159383264,"(90.661, 23.771)","(19.528, 46.575)"
-0.07016388454824823,0.13523483285305193,0.1506171948785533,"(90.661, 23.771)","(14.162, 37.443)"
-0.09553824898990293,0.5273582078664756,0.5443497837086602,"(90.661, 23.771)","(15.718, 39.329)"
-0.06686065834590812,0.15043468428073137,0.16183663059197326,"(90.661, 23.771)","(19.075, 43.03)"
-0.06429440609050971,0.13650111567695866,0.14627602614272822,"(90.661, 23.771)","(20.899, 44.848)"
0.041947387822458715,0.3420331379545436,0.23991437424626175,"(90.661, 23.771)","(-1.046, 8.047)"
-0.07226818858896772,0.17611055797616082,0.19115067937778726,"(90.661, 23.771)","(15.525, 35.819)"
-0.06528401084521285,0.13780077742104346,0.14843498112597261,"(90.661, 23.771)","(20.394, 41.302)"
-0.0663170805978203,0.1400557623844012,0.15153587047982098,"(90.661, 23.771)","(21.645, 39.544)"
-0.06380558986929502,0.13615394571624417,0.14548762665566323,"(90.661, 23.771)","(25.295, 43.055)"
0.05225691788212283,0.3089157984889406,0.19895948480114065,"(90.661, 23.771)","(3.0, 7.956)"
-0.06533392682674094,0.1391100973625834,0.14971684550090064,"(90.661, 23.771)","(22.832, 37.758)"
-0.0744734084920774,0.1527354933963334,0.1711858820579872,"(90.661, 23.771)","(20.745, 32.431)"
-0.07119454736997533,0.21035349469183906,0.22243188488234097,"(90.661, 23.771)","(23.959, 35.947)"
-0.0925444664264723,0.18888118873377557,0.2223164645889148,"(90.661, 23.771)","(27.494, 39.39)"
0.050699325517249594,0.31775713579177367,0.20876647801857043,"(90.661, 23.771)","(6.107, 5.938)"
-0.026081836243449674,0.2590087236934373,0.2257727526335048,"(90.661, 23.771)","(8.121, 9.859)"
-0.06692255245961348,0.1302617973843896,0.14287041232553155,"(90.661, 23.771)","(25.031, 34.116)"
-0.07402121304864082,0.13692652890134127,0.15585035327573651,"(90.661, 23.771)","(28.512, 37.534)"
0.05060963791965761,0.3230135270208754,0.21380824293751655,"(90.661, 23.771)","(10.22, 5.921)"
0.03655070455558079,0.32700884485642945,0.23083479516148278,"(90.661, 23.771)","(14.379, 9.859)"
-0.06872227802162281,0.13231527746474203,0.14650428261867865,"(90.661, 23.771)","(31.301, 31.896)"
0.052825901145680476,0.32363140568536153,0.21230084294013848,"(90.661, 23.771)","(12.27, 1.979)"
0.018659374431330256,0.3070729766286888,0.22890663794199784,"(90.661, 23.771)","(18.577, 13.952)"
0.04463024884327321,0.3160856928007769,0.21291378597043142,"(90.661, 23.771)","(17.452, 7.925)"
0.05545377856451056,0.36698834435742533,0.2507114909805004,"(90.661, 23.771)","(17.388, 3.967)"
0.05306340982998475,0.3458618623580314,0.23304189020608856,"(90.661, 23.771)","(14.339, -5.927)"
0.029742666195200773,0.4111468310125934,0.3166039150696353,"(90.661, 23.771)","(13.362, -19.745)"
0.03421846649634236,0.34296728469477955,0.24808431600793043,"(90.661, 23.771)","(27.5, 8.172)"
0.02475908555345646,0.35117688061854935,0.26474752480222896,"(90.661, 23.771)","(15.735, -19.754)"
0.030771871757870384,0.35568409211947305,0.26332765166361977,"(90.661, 23.771)","(18.067, -19.747)"
0.062032050990046106,0.35480556488646986,0.23301837115182117,"(90.661, 23.771)","(18.854, -17.913)"
0.017702631328334106,0.3336898645367645,0.2549106999893891,"(90.661, 23.771)","(17.515, -25.254)"
-0.02514953880294124,0.4955874592456233,0.44800552986339787,"(90.661, 23.771)","(19.516, -21.569)"
0.04646785457417685,0.3609064942931637,0.25345025681563704,"(90.661, 23.771)","(21.188, -17.857)"
0.03797782994790966,0.7223218256243529,0.6022995550497953,"(90.661, 23.771)","(29.396, 0.0)"
0.10176987063207893,0.44123701777961166,0.2770540709039652,"(90.661, 23.771)","(20.949, -23.376)"
0.10819429113737078,0.49173907598872724,0.31862268496471124,"(90.661, 23.771)","(21.868, -21.51)"
-0.06957957217942523,0.212644083164232,0.2230690403477938,"(90.661, 23.771)","(39.34, 11.018)"
0.02742959911705739,0.3672246000300001,0.27736326230696795,"(90.661, 23.771)","(21.407, -27.016)"
0.060968197253516376,0.39302096921943797,0.27006174290088736,"(90.661, 23.771)","(22.402, -25.163)"
0.09518652076530043,0.4596688310777681,0.3006453003218604,"(90.661, 23.771)","(23.339, -23.295)"
0.08375813138310412,0.40302502041393673,0.2580036685384202,"(90.661, 23.771)","(24.22, -21.419)"
0.0308185736744358,0.34951392675058024,0.2574646660246759,"(90.661, 23.771)","(25.047, -19.541)"
0.031237558053185677,0.3324002239197412,0.24092998889519002,"(90.661, 23.771)","(33.342, 0.0)"
-0.07387009563228786,0.19603448812498048,0.2114512051134686,"(90.661, 23.771)","(38.29, 7.579)"
0.0013980257267466323,0.4999474770561161,0.4270809609760552,"(90.661, 23.771)","(23.892, -26.929)"
0.01885319453999379,0.38982862582895006,0.3067688145114144,"(90.661, 23.771)","(25.728, -23.179)"
0.05767290720887036,0.4425905249442419,0.3199173723231622,"(90.661, 23.771)","(26.574, -21.294)"
-0.047033583527764766,0.26204238030107785,0.24839283958497327,"(90.661, 23.771)","(34.31, -2.07)"
0.028199734356608497,0.33357252609445975,0.2449004625096567,"(90.661, 23.771)","(36.239, 2.087)"
-0.01566481052455171,0.30571508430995387,0.25999639608319464,"(90.661, 23.771)","(35.243, -4.183)"
0.010402248336354336,0.31584242742600566,0.24496401398304496,"(90.661, 23.771)","(36.239, -2.087)"
-0.015431291988991735,0.33519558669968674,0.28757855900318063,"(90.661, 23.771)","(37.236, 0.0)"
-0.010616025211271696,0.6730110573879831,0.6016234506900064,"(90.661, 23.771)","(27.953, -28.523)"
-0.019547450720901083,0.2586701300547807,0.21929100286008385,"(90.661, 23.771)","(36.571, -6.024)"
0.008883140464586492,0.4224414635274609,0.3469277678027557,"(90.661, 23.771)","(28.682, -32.104)"
0.013756050148723997,0.4978818331218795,0.4134783285648441,"(90.661, 23.771)","(30.468, -28.331)"
-0.06495468339104848,0.12746277090315505,0.13837486193535456,"(90.661, 23.771)","(33.899, 31.647)"
-0.06274510945866515,0.14473686024822285,0.15258186257839756,"(90.661, 23.771)","(32.201, 35.467)"
-0.07408987438776116,0.13976776770375476,0.15859461368169372,"(90.661, 23.771)","(26.115, 46.645)"
-0.06889913465399616,0.1911726366308164,0.202178104101439,"(90.661, 23.771)","(23.621, 50.216)"
-0.06442223255804755,0.1524373403855357,0.16142566615018406,"(90.661, 23.771)","(22.257, 51.961)"
-0.06936022178578044,0.1372654600094858,0.15177431699343988,"(90.661, 23.771)","(36.478, 31.34)"
-0.06828735584124185,0.1492120727891102,0.16202909944387797,"(90.661, 23.771)","(35.699, 33.275)"
-0.08086953983258088,0.14679803228833865,0.17161844348526747,"(90.661, 23.771)","(34.064, 37.129)"
-0.06572869805629472,0.13645943842745023,0.14758936929567115,"(90.661, 23.771)","(29.378, 46.559)"
-0.06254739562546771,0.16123271878925483,0.16795227085250958,"(90.661, 23.771)","(23.375, 55.447)"
-0.06547560830259513,0.14981818486038012,0.15994901497750638,"(90.661, 23.771)","(18.344, 59.267)"
-0.054332530971694715,0.2167195732012086,0.21253340542567406,"(90.661, 23.771)","(47.193, 5.64)"
-0.08087198625336642,0.14371764147545552,0.16871570438215888,"(90.661, 23.771)","(45.066, 13.808)"
-0.060449626323942074,0.14940492260449645,0.15481938788889357,"(90.661, 23.771)","(43.137, 19.387)"
-0.06980361015039652,0.14015534392382634,0.15491784999886932,"(90.661, 23.771)","(37.564, 34.881)"
-0.06882761113626235,0.1378733257500997,0.1518452883521794,"(90.661, 23.771)","(36.016, 38.768)"
-0.0651422077226633,0.16455129244551614,0.17352904998549018,"(90.661, 23.771)","(28.661, 53.652)"
-0.06482212122235725,0.14389787758549222,0.15374941956590316,"(90.661, 23.771)","(24.506, 57.677)"
-0.06316538539432498,0.19442160080920434,0.19983476000569125,"(90.661, 23.771)","(34.271, 49.846)"
-0.0655346705033463,0.1752736332555811,0.1840111675601513,"(90.661, 23.771)","(31.842, 53.768)"
-0.07072098529284493,0.14068826044829308,0.1562855869675019,"(90.661, 23.771)","(25.893, 59.851)"
-0.06807658737149436,0.1298771311663769,0.14359598638012866,"(90.661, 23.771)","(40.28, 41.943)"
-0.07542641854313567,0.138335479644355,0.15850431979113094,"(90.661, 23.771)","(39.654, 43.877)"
-0.07546193111671096,0.3259081531412056,0.3354333179783825,"(90.661, 23.771)","(37.807, 49.503)"
-0.06989648236946666,0.22285805554462712,0.23300047533600637,"(90.661, 23.771)","(36.497, 51.663)"
-0.06685358941017763,0.1796522898275308,0.18938442094888436,"(90.661, 23.771)","(35.078, 53.786)"
-0.07356247563555168,0.1604290799020447,0.17758244790267283,"(90.661, 23.771)","(29.783, 59.979)"
-0.06599399437785064,0.12706542671658205,0.13898028617196748,"(90.661, 23.771)","(43.703, 39.535)"
-0.07280421085418948,0.12128084343406531,0.13994753742731736,"(90.661, 23.771)","(42.675, 43.442)"
-0.0841558374524658,0.11264889221715357,0.14251240120377717,"(90.661, 23.771)","(42.201, 45.347)"
-0.06660714164708376,0.224033213870805,0.2310066381736703,"(90.661, 23.771)","(39.58, 51.566)"
-0.06740832861469614,0.22746025550989835,0.23499418406471312,"(90.661, 23.771)","(35.453, 57.915)"
-0.06565788133904618,0.12436066538779222,0.1361125069628567,"(90.661, 23.771)","(50.413, 25.243)"
-0.0793763247300221,0.1272146202223361,0.15174155746975043,"(90.661, 23.771)","(46.454, 39.017)"
-0.06837531750903533,0.1608416847887586,0.17307967571983837,"(90.661, 23.771)","(46.035, 40.99)"
-0.07626324895101594,0.11519982676104856,0.13747480927791966,"(90.661, 23.771)","(45.668, 42.922)"
-0.1487189560700542,0.15195208879150712,0.24046635234646935,"(90.661, 23.771)","(44.519, 47.022)"
-0.07028315516201028,0.18781882886748757,0.20032044270070445,"(90.661, 23.771)","(39.155, 57.774)"
-0.0878288065195767,0.3200944907311243,0.3416135035769245,"(90.661, 23.771)","(48.862, 40.403)"
-0.07414792118262956,0.1311626584723129,0.15053407418167872,"(90.661, 23.771)","(48.652, 42.301)"
-0.07313932617861674,0.14392898881644456,0.16162252601446364,"(90.661, 23.771)","(44.92, 53.221)"
-0.07103701822353115,0.12475867735894752,0.1415608041870693,"(90.661, 23.771)","(52.128, 35.781)"
-0.08099814614679496,0.11457865381932386,0.14135436872750148,"(90.661, 23.771)","(47.379, 54.988)"
-0.08622995119117413,0.1420069102532775,0.17215532725244712,"(90.661, 23.771)","(46.483, 57.154)"
-0.08360053031334935,0.11864176412856864,0.14764044442988639,"(90.661, 23.771)","(54.065, 53.902)"
-0.08614158294360219,0.14099129768695295,0.171114188144864,"(90.661, 23.771)","(52.979, 58.296)"
-0.08552891878761551,0.10904044984425632,0.14040428323046536,"(90.661, 23.771)","(58.604, 42.246)"
-0.08718488392791396,0.11694884147362306,0.14942420979660723,"(90.661, 23.771)","(57.279, 53.209)"
-0.1099221632854972,0.5218061123730493,0.5526788704375961,"(90.661, 23.771)","(60.708, 48.012)"
-0.07774575372013687,0.11416242523195663,0.13789457598425445,"(90.661, 23.771)","(64.734, 26.854)"
-0.08219541431426469,0.09916340795993595,0.1279457184869653,"(90.661, 23.771)","(66.418, 30.23)"
-0.09072212055302242,0.1686553514223803,0.20152332626989022,"(90.661, 23.771)","(66.132, 32.486)"
-0.08853005560184007,0.12925903305206532,0.1623022712006954,"(90.661, 23.771)","(65.608, 37.102)"
-0.08760037678172397,0.09625777445189154,0.13030277858221967,"(90.661, 23.771)","(68.985, 24.661)"
-0.08963452437925018,0.20206254508103694,0.2320032009735945,"(90.661, 23.771)","(67.964, 38.311)"
-0.08804482584215148,0.10523902078579361,0.13919193677018327,"(90.661, 23.771)","(68.22, 40.602)"
-0.08964033874505292,0.08808556363389286,0.12451959465396427,"(90.661, 23.771)","(70.312, 32.527)"
-0.08761520909352549,0.13081616549752617,0.16290799640805065,"(90.661, 23.771)","(70.71, 41.743)"
-0.06911808835373923,0.1207990083499979,0.13601683176163365,"(90.661, 23.771)","(71.993, 50.68)"
-0.11191525213182746,0.2768322557779701,0.3235292543306671,"(90.661, 23.771)","(73.361, 17.885)"
-0.08973313843082129,0.11630627539493865,0.15122142105277403,"(90.661, 23.771)","(71.801, 35.979)"
-0.08652649348565203,0.1146260162548467,0.14661269335195887,"(90.661, 23.771)","(72.416, 38.285)"
-0.0728705594054102,0.11523264479128326,0.13430619113974668,"(90.661, 23.771)","(73.294, 42.829)"
-0.10344378343396676,0.28005277035573606,0.31857719935132395,"(90.661, 23.771)","(74.784, 27.863)"
-0.10597010888591318,0.11776651213303069,0.1679112532236733,"(90.661, 23.771)","(74.475, 32.429)"
-0.09729953066917799,0.09263845784016222,0.13603653434664925,"(90.661, 23.771)","(74.314, 37.066)"
-0.103491717428847,0.11753813856362427,0.1653585649082375,"(90.661, 23.771)","(77.572, 8.896)"
-0.10350735889859367,0.088847851839164,0.13831616145795936,"(90.661, 23.771)","(77.485, 11.091)"
-0.10110394110128237,0.10505696878924642,0.1513360012183494,"(90.661, 23.771)","(77.394, 13.287)"
-0.0954854398442112,0.09555832340359682,0.13707936526354986,"(90.661, 23.771)","(79.079, 18.659)"
-0.0932366371226753,0.09744897468149194,0.13674160081174233,"(90.661, 23.771)","(78.857, 25.344)"
-0.1103733687866143,0.4903921430040299,0.5234785945487821,"(90.661, 23.771)","(78.739, 29.887)"
-0.06187283673573851,0.12687187575416914,0.13491118296885904,"(90.661, 23.771)","(80.891, 43.515)"
-0.09244909152371236,0.07721689770438278,0.11691847452629062,"(90.661, 23.771)","(81.042, 17.388)"
-0.09182448382568936,0.1267644202751388,0.1630565588931611,"(90.661, 23.771)","(80.908, 21.814)"
-0.09395786931840072,0.06927638023845972,0.11085284764471318,"(90.661, 23.771)","(80.823, 26.297)"
-0.09191601996280119,0.09024082000387246,0.12869831075824256,"(90.661, 23.771)","(82.843, 22.726)"
-0.08640298124035531,0.12500915201342,0.15628831011476357,"(90.661, 23.771)","(82.801, 24.957)"
-0.08100102875657708,0.1655025432231838,0.18938224502657644,"(90.661, 23.771)","(82.808, 27.222)"
-0.07554900050573723,0.12866596038714118,0.14950082113431765,"(90.661, 23.771)","(84.838, 19.149)"
-0.07630489266123014,0.1841568634812898,0.2025458899194654,"(90.661, 23.771)","(84.782, 25.846)"
0.01760531102333568,0.24084893915929406,0.16744632288813174,"(90.745, 26.045)","(11.25, 60.177)"
0.017577414507913586,0.23948124715195274,0.16618279234009864,"(90.745, 26.045)","(-3.393, 59.851)"
0.015960190073137592,0.23943262681586663,0.16766210706269521,"(90.745, 26.045)","(-20.259, 63.678)"
0.021716771316195427,0.2130789264029529,0.137379633339673,"(90.745, 26.045)","(9.22, 56.733)"
0.012461037371685912,0.31056732067043136,0.2380475842564253,"(90.745, 26.045)","(-4.186, 55.69)"
0.015802079120995155,0.22611608322461674,0.15525268957769392,"(90.745, 26.045)","(-9.342, 53.768)"
0.019567388126576712,0.28818576469462354,0.21023821247057414,"(90.745, 26.045)","(0.243, 51.961)"
0.017372170912771545,0.2869768665342498,0.2111683874574541,"(90.745, 26.045)","(-4.676, 50.196)"
0.011105193606785968,0.2860973737468093,0.21624920113931384,"(90.745, 26.045)","(-8.873, 42.835)"
0.023080042710638182,0.23524223639726305,0.1569956749890988,"(90.745, 26.045)","(-2.795, 43.055)"
0.008291170632708622,0.28552760367911567,0.21836570483098236,"(90.745, 26.045)","(-3.923, 41.231)"
0.009805809804330101,0.24448022296133676,0.17822643533753582,"(90.745, 26.045)","(-4.994, 39.39)"
-0.004399970476946458,0.3000592161231337,0.24403886235696454,"(90.745, 26.045)","(-6.012, 37.534)"
-0.004455342230665571,0.21553947335188006,0.164382441922097,"(90.745, 26.045)","(-7.912, 33.785)"
-0.015980885710925374,0.2336286477786098,0.19231140643388434,"(90.745, 26.045)","(-9.655, 30.0)"
-0.08240922519637128,0.4099160849539425,0.4212111154940838,"(90.745, 26.045)","(-15.471, 27.466)"
-0.018697259590914672,0.23461787063138662,0.19580607013351709,"(90.745, 26.045)","(-12.981, 27.809)"
0.07353649960793168,0.39625594231671,0.2612596931086772,"(90.745, 26.045)","(-16.201, 12.895)"
-0.008510630091664195,0.29132681378726843,0.23968020228642323,"(90.745, 26.045)","(-8.807, 26.434)"
0.014155590443104882,0.27363349319606467,0.20161804024390453,"(90.745, 26.045)","(-0.919, 41.31)"
0.021735169797877457,0.2210396657595446,0.14486987373745563,"(90.745, 26.045)","(0.306, 43.092)"
0.015950589872591847,0.24038766115743737,0.1685718318818959,"(90.745, 26.045)","(2.972, 46.575)"
0.08600156358690281,0.3893429123622374,0.24298465501873145,"(90.745, 26.045)","(-13.488, 7.845)"
0.076176884496018,0.35894395073730134,0.2235815187621681,"(90.745, 26.045)","(-12.263, 11.534)"
-0.0013455306688812119,0.30049923575837933,0.24157326236526763,"(90.745, 26.045)","(-0.332, 37.758)"
0.011196906732019396,0.2850825298498618,0.21520563246849875,"(90.745, 26.045)","(0.855, 39.544)"
0.010403039227037336,0.28350124354691086,0.214463035772712,"(90.745, 26.045)","(2.106, 41.302)"
0.01728090758747103,0.2398597437753791,0.16681937277558528,"(90.745, 26.045)","(11.25, 51.086)"
-0.004063134641569127,0.2145562510142458,0.16308530535193755,"(90.745, 26.045)","(2.539, 37.76)"
0.0069309569533198,0.3020060696909592,0.2351889564857274,"(90.745, 26.045)","(3.81, 39.493)"
0.02065276971419408,0.23840769057041733,0.16227004833057024,"(90.745, 26.045)","(9.605, 46.023)"
0.08996766976011406,0.35453487173122333,0.2064176421749436,"(90.745, 26.045)","(-7.666, 11.954)"
0.009009542898190198,0.23136670896628253,0.16661032074513538,"(90.745, 26.045)","(1.755, 32.431)"
0.030694182584710378,0.2385668952917639,0.1529503633832719,"(90.745, 26.045)","(8.202, 40.944)"
0.020982649491329858,0.21129350009363357,0.13638817207606724,"(90.745, 26.045)","(11.25, 44.01)"
0.018780890537386463,0.2401576306488753,0.16568570340336589,"(90.745, 26.045)","(16.526, 49.931)"
0.09045326332831988,0.3606788230161664,0.21175391018742576,"(90.745, 26.045)","(-4.045, 15.805)"
0.017591864471711932,0.23875656780888477,0.1654857363611788,"(90.745, 26.045)","(12.809, 42.505)"
0.01839811108227757,0.21807769054831194,0.14522360642926552,"(90.745, 26.045)","(14.458, 44.459)"
0.0008736763321600394,0.2321155005118527,0.17498923902075683,"(90.745, 26.045)","(11.25, 37.022)"
0.015482868647661324,0.22854343047191694,0.15784290547473812,"(90.745, 26.045)","(12.737, 39.007)"
0.020518111861479393,0.21510915173804968,0.14042472088670138,"(90.745, 26.045)","(15.942, 42.847)"
0.017789971178178376,0.21767440081202594,0.14541679594689175,"(90.745, 26.045)","(17.681, 44.723)"
0.017396659757052457,0.20642778864960842,0.13518129574083554,"(90.745, 26.045)","(19.528, 46.575)"
0.017579356903321353,0.21285921900486482,0.14107433340493056,"(90.745, 26.045)","(14.162, 37.443)"
-0.0024429095670746026,0.6103270346974288,0.5347997008176157,"(90.745, 26.045)","(15.718, 39.329)"
0.01900134058266334,0.2261511804916605,0.1522686385467612,"(90.745, 26.045)","(19.075, 43.03)"
0.021010772897504387,0.21164868540826554,0.13669661669685187,"(90.745, 26.045)","(20.899, 44.848)"
0.09109465459802224,0.38135527529739655,0.23064851893365293,"(90.745, 26.045)","(-1.046, 8.047)"
0.01396166355384787,0.2522384286671544,0.18162373124501166,"(90.745, 26.045)","(15.525, 35.819)"
0.022461426847806776,0.21541925410081397,0.13888447533896545,"(90.745, 26.045)","(20.394, 41.302)"
0.02094550846269247,0.2172124019718078,0.14200518019674105,"(90.745, 26.045)","(21.645, 39.544)"
